data,valor
,ZC=F
2023-06-29,581.0
2023-06-30,554.5
2023-07-03,557.25
2023-07-05,548.25
2023-07-06,566.75
2023-07-07,560.5
2023-07-10,570.75
2023-07-11,571.75
2023-07-12,549.75
2023-07-13,593.5
2023-07-14,599.75
2023-07-17,499.25
2023-07-18,528.75
2023-07-19,545.5
2023-07-20,537.25
2023-07-21,527.0
2023-07-24,560.5
2023-07-25,557.5
2023-07-26,540.25
2023-07-27,533.25
2023-07-28,521.0
2023-07-31,504.0
2023-08-01,497.0
2023-08-02,488.25
2023-08-03,480.75
2023-08-04,484.25
2023-08-07,482.25
2023-08-08,485.75
2023-08-09,481.0
2023-08-10,483.25
2023-08-11,474.5
2023-08-14,475.75
2023-08-15,464.0
2023-08-16,469.5
2023-08-17,473.0
2023-08-18,479.5
2023-08-21,469.25
2023-08-22,466.5
2023-08-23,476.25
2023-08-24,472.25
2023-08-25,470.75
2023-08-28,478.5
2023-08-29,469.5
2023-08-30,461.75
2023-08-31,461.0
2023-09-01,464.75
2023-09-05,471.0
2023-09-06,471.5
2023-09-07,470.75
2023-09-08,468.5
2023-09-11,471.25
2023-09-12,463.25
2023-09-13,464.0
2023-09-14,462.5
2023-09-15,476.25
2023-09-18,471.5
2023-09-19,476.25
2023-09-20,482.25
2023-09-21,475.25
2023-09-22,477.25
2023-09-25,481.25
2023-09-26,479.75
2023-09-27,483.25
2023-09-28,488.5
2023-09-29,476.75
2023-10-02,488.75
2023-10-03,487.5
2023-10-04,486.0
2023-10-05,497.5
2023-10-06,492.0
2023-10-09,488.25
2023-10-10,485.5
2023-10-11,488.0
2023-10-12,496.0
2023-10-13,493.25
2023-10-16,490.0
2023-10-17,489.0
2023-10-18,492.0
2023-10-19,505.0
2023-10-20,495.5
2023-10-23,490.25
2023-10-24,484.0
2023-10-25,480.0
2023-10-26,479.25
2023-10-27,480.75
2023-10-30,478.25
2023-10-31,478.75
2023-11-01,475.0
2023-11-02,470.0
2023-11-03,477.25
2023-11-06,477.25
2023-11-07,468.5
2023-11-08,476.0
2023-11-09,468.0
2023-11-10,464.0
2023-11-13,477.25
2023-11-14,478.25
2023-11-15,470.75
2023-11-16,474.75
2023-11-17,467.0
2023-11-20,469.5
2023-11-21,470.0
2023-11-22,468.75
2023-11-24,463.25
2023-11-27,455.5
2023-11-28,451.5
2023-11-29,449.75
2023-11-30,461.75
2023-12-01,464.5
2023-12-04,460.25
2023-12-05,468.5
2023-12-06,464.75
2023-12-07,468.25
2023-12-08,465.75
2023-12-11,460.5
2023-12-12,462.5
2023-12-13,456.75
2023-12-14,456.75
2023-12-15,483.0
2023-12-18,477.0
2023-12-19,472.75
2023-12-20,469.75
2023-12-21,472.5
2023-12-22,473.0
2023-12-26,480.25
2023-12-27,476.5
2023-12-28,474.25
2023-12-29,471.25
2024-01-02,463.75
2024-01-03,465.25
2024-01-04,466.5
2024-01-05,460.75
2024-01-08,455.0
2024-01-09,459.25
2024-01-10,459.5
2024-01-11,457.75
2024-01-12,447.0
2024-01-16,443.5
2024-01-17,442.25
2024-01-18,444.0
2024-01-19,445.5
2024-01-22,445.75
2024-01-23,446.5
2024-01-24,452.25
2024-01-25,451.75
2024-01-26,446.25
2024-01-29,440.25
2024-01-30,447.75
2024-01-31,448.25
2024-02-01,447.25
2024-02-02,442.75
2024-02-05,442.75
2024-02-06,438.75
2024-02-07,434.25
2024-02-08,433.25
2024-02-09,429.0
2024-02-12,430.5
2024-02-13,430.75
2024-02-14,424.25
2024-02-15,417.75
2024-02-16,416.5
2024-02-20,418.75
